Phone timestamp;HR [bpm]
2022-05-09T22:17:44.679;110
2022-05-09T22:17:45.679;110
2022-05-09T22:17:46.680;110
2022-05-09T22:17:47.768;110
2022-05-09T22:17:48.680;110
2022-05-09T22:17:49.734;110
2022-05-09T22:17:50.680;110
2022-05-09T22:17:51.681;110
2022-05-09T22:17:52.783;110
2022-05-09T22:17:53.680;111
2022-05-09T22:17:54.682;111
2022-05-09T22:17:55.679;111
2022-05-09T22:17:56.679;111
2022-05-09T22:17:57.682;111
2022-05-09T22:17:58.682;111
2022-05-09T22:17:59.679;111
2022-05-09T22:18:00.684;113
2022-05-09T22:18:01.682;121
2022-05-09T22:18:02.679;140
2022-05-09T22:18:03.679;143
2022-05-09T22:18:04.679;145
2022-05-09T22:18:05.682;144
2022-05-09T22:18:06.733;143
2022-05-09T22:18:07.679;142
2022-05-09T22:18:08.679;142
2022-05-09T22:18:09.679;141
2022-05-09T22:18:10.681;141
2022-05-09T22:18:11.679;141
2022-05-09T22:18:12.679;141
2022-05-09T22:18:13.679;141
2022-05-09T22:18:14.678;141
2022-05-09T22:18:15.679;141
2022-05-09T22:18:16.681;140
