Phone timestamp;RR-interval [ms]
2022-05-09T22:13:23.034;669
2022-05-09T22:13:23.703;669
2022-05-09T22:13:24.372;685
2022-05-09T22:13:25.057;667
2022-05-09T22:13:25.724;654
2022-05-09T22:13:26.378;647
2022-05-09T22:13:27.025;660
2022-05-09T22:13:27.685;664
2022-05-09T22:13:28.349;649
2022-05-09T22:13:28.998;637
2022-05-09T22:13:29.635;630
2022-05-09T22:13:30.265;635
2022-05-09T22:13:30.900;633
2022-05-09T22:13:31.533;640
2022-05-09T22:13:32.173;631
2022-05-09T22:13:32.804;649
2022-05-09T22:13:33.453;658
2022-05-09T22:13:34.111;688
2022-05-09T22:13:34.799;859
2022-05-09T22:13:35.658;766
2022-05-09T22:13:36.424;709
2022-05-09T22:13:37.133;668
2022-05-09T22:13:37.801;665
2022-05-09T22:13:38.466;638
2022-05-09T22:13:39.104;633
2022-05-09T22:13:39.737;635
2022-05-09T22:13:40.372;652
2022-05-09T22:13:41.024;663
2022-05-09T22:13:41.687;663
2022-05-09T22:13:42.350;646
2022-05-09T22:13:42.996;639
2022-05-09T22:13:43.635;640
2022-05-09T22:13:44.275;645
2022-05-09T22:13:44.920;643
2022-05-09T22:13:45.563;624
2022-05-09T22:13:46.187;620
2022-05-09T22:13:46.807;625
2022-05-09T22:13:47.432;628
2022-05-09T22:13:48.060;632
2022-05-09T22:13:48.692;628
2022-05-09T22:13:49.320;617
2022-05-09T22:13:49.937;622
2022-05-09T22:13:50.559;628
2022-05-09T22:13:51.187;647
2022-05-09T22:13:51.834;655
2022-05-09T22:13:52.489;640
2022-05-09T22:13:53.129;635
2022-05-09T22:13:53.764;648
2022-05-09T22:13:54.412;654
2022-05-09T22:13:55.066;664
2022-05-09T22:13:55.730;647
2022-05-09T22:13:56.377;646
2022-05-09T22:13:57.023;652
2022-05-09T22:13:57.675;670
2022-05-09T22:13:58.345;676
2022-05-09T22:13:59.021;662
2022-05-09T22:13:59.683;650
2022-05-09T22:14:00.333;673
2022-05-09T22:14:01.006;686
2022-05-09T22:14:01.692;681
2022-05-09T22:14:02.373;667
2022-05-09T22:14:03.040;669
2022-05-09T22:14:03.709;680
2022-05-09T22:14:04.389;676
2022-05-09T22:14:05.065;646
2022-05-09T22:14:05.711;648
2022-05-09T22:14:06.359;658
2022-05-09T22:14:07.017;655
2022-05-09T22:14:07.672;666
2022-05-09T22:14:08.338;650
2022-05-09T22:14:08.988;660
2022-05-09T22:14:09.648;661
2022-05-09T22:14:10.309;673
2022-05-09T22:14:10.982;682
2022-05-09T22:14:11.664;654
2022-05-09T22:14:12.318;638
2022-05-09T22:14:12.956;645
2022-05-09T22:14:13.601;656
2022-05-09T22:14:14.257;665
2022-05-09T22:14:14.922;666
2022-05-09T22:14:15.588;649
2022-05-09T22:14:16.237;659
2022-05-09T22:14:16.896;677
2022-05-09T22:14:17.573;679
2022-05-09T22:14:18.252;640
2022-05-09T22:14:18.892;634
2022-05-09T22:14:19.526;632
2022-05-09T22:14:20.158;637
2022-05-09T22:14:20.795;642
2022-05-09T22:14:21.437;638
2022-05-09T22:14:22.075;643
2022-05-09T22:14:22.718;641
2022-05-09T22:14:23.359;663
2022-05-09T22:14:24.022;682
2022-05-09T22:14:24.704;661
2022-05-09T22:14:25.365;641
2022-05-09T22:14:26.006;654
2022-05-09T22:14:26.660;653
2022-05-09T22:14:27.313;648
2022-05-09T22:14:27.961;626
2022-05-09T22:14:28.587;623
2022-05-09T22:14:29.210;618
2022-05-09T22:14:29.828;623
2022-05-09T22:14:30.451;638
2022-05-09T22:14:31.089;629
2022-05-09T22:14:31.718;643
2022-05-09T22:14:32.361;636
2022-05-09T22:14:32.997;682
2022-05-09T22:14:33.679;879
2022-05-09T22:14:34.558;778
2022-05-09T22:14:35.336;740
2022-05-09T22:14:36.076;697
2022-05-09T22:14:36.773;674
2022-05-09T22:14:37.447;635
2022-05-09T22:14:38.082;649
2022-05-09T22:14:38.731;638
2022-05-09T22:14:39.369;668
2022-05-09T22:14:40.037;678
2022-05-09T22:14:40.715;677
2022-05-09T22:14:41.392;671
2022-05-09T22:14:42.063;672
2022-05-09T22:14:42.735;678
2022-05-09T22:14:43.413;669
2022-05-09T22:14:44.082;645
2022-05-09T22:14:44.727;644
2022-05-09T22:14:45.371;640
2022-05-09T22:14:46.011;634
2022-05-09T22:14:46.645;631
2022-05-09T22:14:47.276;614
2022-05-09T22:14:47.890;616
2022-05-09T22:14:48.506;613
2022-05-09T22:14:49.119;635
2022-05-09T22:14:49.754;650
2022-05-09T22:14:50.404;693
2022-05-09T22:14:51.097;728
2022-05-09T22:14:51.825;638
2022-05-09T22:14:52.463;650
2022-05-09T22:14:53.113;637
2022-05-09T22:14:53.750;659
2022-05-09T22:14:54.409;635
2022-05-09T22:14:55.044;636
2022-05-09T22:14:55.680;633
2022-05-09T22:14:56.313;655
2022-05-09T22:14:56.968;658
2022-05-09T22:14:57.626;646
2022-05-09T22:14:58.272;635
2022-05-09T22:14:58.907;638
2022-05-09T22:14:59.545;637
2022-05-09T22:15:00.182;641
2022-05-09T22:15:00.823;623
2022-05-09T22:15:01.446;618
2022-05-09T22:15:02.064;613
2022-05-09T22:15:02.677;618
2022-05-09T22:15:03.295;628
2022-05-09T22:15:03.923;640
2022-05-09T22:15:04.563;631
2022-05-09T22:15:05.194;632
2022-05-09T22:15:05.826;626
2022-05-09T22:15:06.452;637
2022-05-09T22:15:07.089;638
2022-05-09T22:15:07.727;630
2022-05-09T22:15:08.357;614
2022-05-09T22:15:08.971;607
2022-05-09T22:15:09.578;611
2022-05-09T22:15:10.189;615
2022-05-09T22:15:10.804;630
2022-05-09T22:15:11.434;614
2022-05-09T22:15:12.048;623
2022-05-09T22:15:12.671;650
2022-05-09T22:15:13.321;884
2022-05-09T22:15:14.205;783
2022-05-09T22:15:14.988;722
2022-05-09T22:15:15.710;680
2022-05-09T22:15:16.390;651
2022-05-09T22:15:17.041;668
2022-05-09T22:15:17.709;656
2022-05-09T22:15:18.365;646
2022-05-09T22:15:19.011;645
2022-05-09T22:15:19.656;683
2022-05-09T22:15:20.339;868
2022-05-09T22:15:21.207;773
2022-05-09T22:15:21.980;733
2022-05-09T22:15:22.713;708
2022-05-09T22:15:23.421;701
2022-05-09T22:15:24.122;689
2022-05-09T22:15:24.811;666
2022-05-09T22:15:25.477;646
2022-05-09T22:15:26.123;631
2022-05-09T22:15:26.754;639
2022-05-09T22:15:27.393;648
2022-05-09T22:15:28.041;663
2022-05-09T22:15:28.704;638
2022-05-09T22:15:29.342;625
2022-05-09T22:15:29.967;629
2022-05-09T22:15:30.596;631
2022-05-09T22:15:31.227;642
2022-05-09T22:15:31.869;632
2022-05-09T22:15:32.501;627
2022-05-09T22:15:33.128;632
2022-05-09T22:15:33.760;640
2022-05-09T22:15:34.400;664
2022-05-09T22:15:35.064;698
2022-05-09T22:15:35.762;728
2022-05-09T22:15:36.490;690
2022-05-09T22:15:37.180;642
2022-05-09T22:15:37.822;655
2022-05-09T22:15:38.477;649
2022-05-09T22:15:39.126;646
2022-05-09T22:15:39.772;644
2022-05-09T22:15:40.416;645
2022-05-09T22:15:41.061;657
2022-05-09T22:15:41.718;855
2022-05-09T22:15:42.573;807
2022-05-09T22:15:43.380;724
2022-05-09T22:15:44.104;668
2022-05-09T22:15:44.772;633
2022-05-09T22:15:45.405;650
2022-05-09T22:15:46.055;651
2022-05-09T22:15:46.706;662
2022-05-09T22:15:47.368;669
2022-05-09T22:15:48.037;693
2022-05-09T22:15:48.730;923
2022-05-09T22:15:49.653;813
2022-05-09T22:15:50.466;744
2022-05-09T22:15:51.210;696
2022-05-09T22:15:51.906;662
2022-05-09T22:15:52.568;678
2022-05-09T22:15:53.246;660
2022-05-09T22:15:53.906;649
2022-05-09T22:15:54.555;639
2022-05-09T22:15:55.194;668
2022-05-09T22:15:55.862;865
2022-05-09T22:15:56.727;787
2022-05-09T22:15:57.514;726
2022-05-09T22:15:58.240;683
2022-05-09T22:15:58.923;647
2022-05-09T22:15:59.570;647
2022-05-09T22:16:00.217;648
2022-05-09T22:16:00.865;653
2022-05-09T22:16:01.518;845
2022-05-09T22:16:02.363;809
2022-05-09T22:16:03.172;773
2022-05-09T22:16:03.945;739
2022-05-09T22:16:04.684;732
2022-05-09T22:16:05.416;720
2022-05-09T22:16:06.136;658
2022-05-09T22:16:06.794;666
2022-05-09T22:16:07.460;675
2022-05-09T22:16:08.135;703
2022-05-09T22:16:08.838;743
2022-05-09T22:16:09.581;699
2022-05-09T22:16:10.280;694
2022-05-09T22:16:10.974;873
2022-05-09T22:16:11.847;776
2022-05-09T22:16:12.623;741
2022-05-09T22:16:13.364;716
2022-05-09T22:16:14.080;692
2022-05-09T22:16:14.772;655
2022-05-09T22:16:15.427;668
2022-05-09T22:16:16.095;698
2022-05-09T22:16:16.793;941
2022-05-09T22:16:17.734;820
2022-05-09T22:16:18.554;790
2022-05-09T22:16:19.344;743
2022-05-09T22:16:20.087;706
2022-05-09T22:16:20.793;682
2022-05-09T22:16:21.475;679
2022-05-09T22:16:22.154;718
2022-05-09T22:16:22.872;794
2022-05-09T22:16:23.666;748
2022-05-09T22:16:24.414;676
2022-05-09T22:16:25.090;642
2022-05-09T22:16:25.732;629
2022-05-09T22:16:26.361;609
2022-05-09T22:16:26.970;592
2022-05-09T22:16:27.562;573
2022-05-09T22:16:28.135;569
2022-05-09T22:16:28.704;569
2022-05-09T22:16:29.273;579
2022-05-09T22:16:29.852;574
2022-05-09T22:16:30.426;564
2022-05-09T22:16:30.990;560
2022-05-09T22:16:31.550;548
2022-05-09T22:16:32.098;547
2022-05-09T22:16:32.645;551
2022-05-09T22:16:33.196;550
2022-05-09T22:16:33.746;543
2022-05-09T22:16:34.289;538
2022-05-09T22:16:34.827;535
2022-05-09T22:16:35.362;522
2022-05-09T22:16:35.884;528
2022-05-09T22:16:36.412;523
2022-05-09T22:16:36.935;515
2022-05-09T22:16:37.450;508
2022-05-09T22:16:37.958;505
2022-05-09T22:16:38.463;504
2022-05-09T22:16:38.967;494
2022-05-09T22:16:39.461;494
2022-05-09T22:16:39.955;486
2022-05-09T22:16:40.441;489
2022-05-09T22:16:40.930;489
2022-05-09T22:16:41.419;490
2022-05-09T22:16:41.909;487
2022-05-09T22:16:42.396;491
2022-05-09T22:16:42.887;497
2022-05-09T22:16:43.384;503
2022-05-09T22:16:43.887;507
2022-05-09T22:16:44.394;508
2022-05-09T22:16:44.902;512
2022-05-09T22:16:45.414;515
2022-05-09T22:16:45.929;521
2022-05-09T22:16:46.450;515
2022-05-09T22:16:46.965;505
2022-05-09T22:16:47.470;503
2022-05-09T22:16:47.973;500
2022-05-09T22:16:48.473;499
2022-05-09T22:16:48.972;496
2022-05-09T22:16:49.468;495
2022-05-09T22:16:49.963;499
2022-05-09T22:16:50.462;498
2022-05-09T22:16:50.960;503
2022-05-09T22:16:51.463;505
2022-05-09T22:16:51.968;512
2022-05-09T22:16:52.480;574
2022-05-09T22:16:53.054;591
2022-05-09T22:16:53.645;550
2022-05-09T22:16:54.195;537
2022-05-09T22:16:54.732;539
2022-05-09T22:16:55.271;536
2022-05-09T22:16:55.807;534
2022-05-09T22:16:56.341;527
2022-05-09T22:16:56.868;524
2022-05-09T22:16:57.392;527
2022-05-09T22:16:57.919;523
2022-05-09T22:16:58.442;519
2022-05-09T22:16:58.961;517
2022-05-09T22:16:59.478;513
2022-05-09T22:16:59.991;506
2022-05-09T22:17:00.497;505
2022-05-09T22:17:01.002;499
2022-05-09T22:17:01.501;495
2022-05-09T22:17:01.996;492
2022-05-09T22:17:02.488;485
2022-05-09T22:17:02.973;485
2022-05-09T22:17:03.458;522
2022-05-09T22:17:03.980;619
2022-05-09T22:17:04.599;958
2022-05-09T22:17:05.557;1030
2022-05-09T22:17:06.587;808
2022-05-09T22:17:07.395;731
2022-05-09T22:17:08.126;563
2022-05-09T22:17:08.689;546
2022-05-09T22:17:09.235;550
2022-05-09T22:17:09.785;559
2022-05-09T22:17:10.344;606
2022-05-09T22:17:10.950;604
2022-05-09T22:17:11.554;558
2022-05-09T22:17:12.112;569
2022-05-09T22:17:12.681;551
2022-05-09T22:17:13.232;552
2022-05-09T22:17:13.784;542
2022-05-09T22:17:14.326;530
2022-05-09T22:17:14.856;3271
2022-05-09T22:17:13.832;294
2022-05-09T22:17:14.126;390
2022-05-09T22:17:14.516;906
2022-05-09T22:17:15.422;1146
2022-05-09T22:17:16.568;607
2022-05-09T22:17:17.175;1520
2022-05-09T22:17:18.695;538
2022-05-09T22:17:19.233;4159
2022-05-09T22:17:19.097;962
2022-05-09T22:17:20.059;454
2022-05-09T22:17:20.513;4638
2022-05-09T22:17:20.856;632
2022-05-09T22:17:21.488;4771
2022-05-09T22:17:21.964;385
2022-05-09T22:17:22.349;399
2022-05-09T22:17:22.748;395
2022-05-09T22:17:23.143;397
2022-05-09T22:17:23.540;397
2022-05-09T22:17:23.937;406
2022-05-09T22:17:24.343;415
2022-05-09T22:17:24.758;396
2022-05-09T22:17:25.154;402
2022-05-09T22:17:25.556;404
2022-05-09T22:17:25.960;409
2022-05-09T22:17:26.369;382
2022-05-09T22:17:26.751;459
2022-05-09T22:17:27.210;391
2022-05-09T22:17:27.601;425
2022-05-09T22:17:28.026;397
2022-05-09T22:17:28.423;443
2022-05-09T22:17:28.866;396
2022-05-09T22:17:29.262;460
2022-05-09T22:17:29.722;396
2022-05-09T22:17:30.118;453
2022-05-09T22:17:30.571;400
2022-05-09T22:17:30.971;441
2022-05-09T22:17:31.412;403
2022-05-09T22:17:31.815;429
2022-05-09T22:17:32.244;393
2022-05-09T22:17:32.637;435
2022-05-09T22:17:33.072;389
2022-05-09T22:17:33.461;434
2022-05-09T22:17:33.895;396
2022-05-09T22:17:34.291;452
2022-05-09T22:17:34.743;418
2022-05-09T22:17:35.161;467
2022-05-09T22:17:35.628;415
2022-05-09T22:17:36.043;830
2022-05-09T22:17:36.873;585
2022-05-09T22:17:37.458;532
2022-05-09T22:17:37.990;512
2022-05-09T22:17:38.502;508
2022-05-09T22:17:39.010;396
